"CaseID","Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Police District","Latitude","Longitude","Point","Source","Media URL"
"9445739","08/24/2018 08:28:22 AM","08/24/2018 11:55:09 AM","08/24/2018 11:55:09 AM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","450 GREEN ST, SAN FRANCISCO, CA, 94133","GREEN ST","3","North Beach","CENTRAL","37.79983891966","-122.4066795402","POINT (-122.40667954 37.79983892)","Mobile/Open311","http://mobile311.sfgov.org/reports/9445739/photos"
"9444331","08/23/2018 05:43:00 PM","08/27/2018 02:05:00 PM","08/27/2018 02:05:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Medical Waste","Needles","39 FRESNO ST, SAN FRANCISCO, CA, 94133","FRESNO ST","3","North Beach","CENTRAL","37.798472","-122.406167","POINT (-122.406167 37.798472)","Mobile/Open311","http://mobile311.sfgov.org/reports/9444331/photos"
"9443930","08/23/2018 04:24:00 PM","08/27/2018 03:28:00 PM","08/27/2018 03:28:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","634 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.8031717474","-122.41210458812","POINT (-122.41210459 37.80317175)","Mobile/Open311","http://mobile311.sfgov.org/reports/9443930/photos"
"9443913","08/23/2018 04:22:00 PM","08/23/2018 05:46:00 PM","08/23/2018 05:46:00 PM","Closed","Case Transferred","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","2059 POWELL ST, SAN FRANCISCO, CA, 94133","POWELL ST","3","North Beach","CENTRAL","37.80370663855","-122.41164115269","POINT (-122.41164115 37.80370664)","Mobile/Open311","http://mobile311.sfgov.org/reports/9443913/photos"
"9443563","08/23/2018 03:15:45 PM","08/23/2018 05:43:48 PM","08/23/2018 05:43:48 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","17 SONOMA ST, SAN FRANCISCO, CA, 94133","SONOMA ST","3","North Beach","CENTRAL","37.80053139915","-122.40638377636","POINT (-122.40638378 37.8005314)","Mobile/Open311",
"9443033","08/23/2018 01:50:00 PM","08/27/2018 03:28:00 PM","08/27/2018 03:28:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","492 PACIFIC AVE, SAN FRANCISCO, CA, 94133","PACIFIC AVE","3","North Beach","CENTRAL","37.79746547345","-122.40359201107","POINT (-122.40359201 37.79746547)","Mobile/Open311","http://mobile311.sfgov.org/reports/9443033/photos"
"9442414","08/23/2018 12:11:43 PM","08/23/2018 06:12:24 PM","08/23/2018 06:12:24 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","Intersection of PRESCOTT CT and VALLEJO ST","PRESCOTT CT","3","North Beach","CENTRAL","37.79927444458","-122.40325164795","POINT (-122.40325165 37.79927444)","Integrated Agency",
"9442411","08/23/2018 12:10:53 PM","08/23/2018 05:28:43 PM","08/23/2018 05:28:43 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","401 VALLEJO ST, SAN FRANCISCO, CA, 94133","VALLEJO ST","3","North Beach","CENTRAL","37.79913435228","-122.40424705681","POINT (-122.40424706 37.79913435)","Mobile/Open311","http://mobile311.sfgov.org/reports/9442411/photos"
"9441811","08/23/2018 10:38:12 AM","08/23/2018 02:02:28 PM","08/23/2018 02:02:28 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Electronics","2 SONOMA ST, SAN FRANCISCO, CA, 94133","SONOMA ST","3","North Beach","CENTRAL","37.80006132905","-122.4062362047","POINT (-122.4062362 37.80006133)","Mobile/Open311",
"9441500","08/23/2018 09:51:00 AM","08/23/2018 01:31:00 PM","08/23/2018 01:31:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","311 BAY ST, SAN FRANCISCO, CA, 94133","BAY ST","3","North Beach","CENTRAL","37.80574034049","-122.4124666869","POINT (-122.41246669 37.80574034)","Mobile/Open311","http://mobile311.sfgov.org/reports/9441500/photos"
"9439067","08/22/2018 04:36:00 PM","08/22/2018 07:29:00 PM","08/22/2018 07:29:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","673 GREENWICH ST, SAN FRANCISCO, CA, 94133","GREENWICH ST","3","North Beach","CENTRAL","37.802095","-122.41069666667","POINT (-122.41069667 37.802095)","Mobile/Open311","http://mobile311.sfgov.org/reports/9439067/photos"
"9438705","08/22/2018 03:38:00 PM","08/27/2018 03:28:00 PM","08/27/2018 03:28:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of COLUMBUS AVE and VALLEJO ST","COLUMBUS AVE","3","North Beach","CENTRAL","37.79869842529","-122.40786743164","POINT (-122.40786743 37.79869843)","Phone",
"9437878","08/22/2018 01:29:41 PM","08/23/2018 08:35:00 PM","08/23/2018 08:35:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Medical Waste","Needles","Intersection of BROADWAY and TURK MURPHY LN","BROADWAY","3","North Beach","CENTRAL","37.79739009749","-122.40962433393","POINT (-122.40962433 37.7973901)","Mobile/Open311","http://mobile311.sfgov.org/reports/9437878/photos"
"9437695","08/22/2018 01:03:00 PM","08/22/2018 07:35:00 PM","08/22/2018 07:35:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","445 CHESTNUT ST, SAN FRANCISCO, CA, 94133","CHESTNUT ST","3","North Beach","CENTRAL","37.80392456055","-122.41063690186","POINT (-122.4106369 37.80392456)","Phone",
"9437685","08/22/2018 01:01:00 PM","08/27/2018 03:28:00 PM","08/27/2018 03:28:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","445 CHESTNUT ST, SAN FRANCISCO, CA, 94133","CHESTNUT ST","3","North Beach","CENTRAL","37.80392456055","-122.41063690186","POINT (-122.4106369 37.80392456)","Phone",
"9437351","08/22/2018 12:13:00 PM","08/22/2018 06:31:54 PM","08/22/2018 06:31:54 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Electronics","369 BROADWAY, SAN FRANCISCO, CA, 94133","BROADWAY","3","North Beach","CENTRAL","37.79815673828","-122.40325164795","POINT (-122.40325165 37.79815674)","Phone",
"9436393","08/22/2018 10:08:00 AM","08/23/2018 07:37:00 AM","08/23/2018 07:37:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","722 LOMBARD ST, SAN FRANCISCO, CA, 94133","LOMBARD ST","3","North Beach","CENTRAL","37.80277550649","-122.4134452676","POINT (-122.41344527 37.80277551)","Mobile/Open311","http://mobile311.sfgov.org/reports/9436393/photos"
"9436267","08/22/2018 09:52:41 AM","02/06/2019 09:30:38 PM","02/06/2019 09:30:38 PM","Closed","Case Resolved - Per process - cases are closed 10 days after assignment.","Clear Channel - Transit Queue","Street and Sidewalk Cleaning","Transit_shelter_platform","Transit_shelter_platform","Intersection of TAYLOR ST and END (2400 BLOCK OF)","TAYLOR ST","3","North Beach","CENTRAL","37.805293","-122.415294","POINT (-122.415294 37.805293)","Mobile/Open311","http://mobile311.sfgov.org/reports/9436267/photos"
"9436079","08/22/2018 09:32:00 AM","08/22/2018 11:59:00 AM","08/22/2018 11:59:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Medical Waste","Needles","Intersection of COLUMBUS AVE and GIBB ST","COLUMBUS AVE","3","North Beach","CENTRAL","37.79594415802","-122.404642515","POINT (-122.40464251 37.79594416)","Mobile/Open311","http://mobile311.sfgov.org/reports/9436079/photos"
"9435512","08/22/2018 08:12:00 AM","08/22/2018 09:42:00 AM","08/22/2018 09:42:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of MONTGOMERY ST and PACIFIC AVE","MONTGOMERY ST","3","North Beach","CENTRAL","37.7972984314","-122.40367889404","POINT (-122.40367889 37.79729843)","Phone",
"9434250","08/21/2018 06:16:00 PM","08/22/2018 02:43:16 PM","08/22/2018 02:43:16 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of WORDEN ST and FRANCISCO ST","WORDEN ST","3","North Beach","CENTRAL","37.80505371094","-122.41050720215","POINT (-122.4105072 37.80505371)","Phone",
"9433875","08/21/2018 04:54:49 PM","08/22/2018 03:15:00 PM","08/22/2018 03:15:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of KEARNY ST and BROADWAY","KEARNY ST","3","North Beach","CENTRAL","37.79806653239","-122.40547708678","POINT (-122.40547709 37.79806653)","Mobile/Open311","http://mobile311.sfgov.org/reports/9433875/photos"
"9432176","08/21/2018 12:36:00 PM","08/22/2018 03:36:00 PM","08/22/2018 03:36:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of COLUMBUS AVE and ILS LN","COLUMBUS AVE","3","North Beach","CENTRAL","37.79577588985","-122.40426001989","POINT (-122.40426002 37.79577589)","Mobile/Open311","http://mobile311.sfgov.org/reports/9432176/photos"
"9432052","08/21/2018 12:19:00 PM","08/21/2018 06:33:34 PM","08/21/2018 06:33:34 PM","Closed","Case Resolved - WASTE NOT FOUND","Recology_Abandoned","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","413 VALLEJO ST, SAN FRANCISCO, CA, 94133","VALLEJO ST","3","North Beach","CENTRAL","37.7990608849","-122.40467210312","POINT (-122.4046721 37.79906088)","Mobile/Open311","http://mobile311.sfgov.org/reports/9432052/photos"
"9431867","08/21/2018 11:52:00 AM","08/22/2018 10:35:00 AM","08/22/2018 10:35:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","473 JACKSON ST, SAN FRANCISCO, CA, 94111","JACKSON ST","3","North Beach","CENTRAL","37.79637908936","-122.40302276611","POINT (-122.40302277 37.79637909)","Phone",
"9431248","08/21/2018 10:10:11 AM","08/21/2018 10:51:00 AM","08/21/2018 10:51:00 AM","Closed","Case is Invalid - No city container ar this address.","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","682 BROADWAY, SAN FRANCISCO, CA, 94133","BROADWAY","3","North Beach","CENTRAL","37.79772430662","-122.40847706806","POINT (-122.40847707 37.79772431)","Mobile/Open311","http://mobile311.sfgov.org/reports/9431248/photos"
"9431063","08/21/2018 09:48:56 AM","08/21/2018 12:04:00 PM","08/21/2018 12:04:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of POWELL ST and GREENWICH ST","POWELL ST","3","North Beach","CENTRAL","37.80203968756","-122.41110714164","POINT (-122.41110714 37.80203969)","Mobile/Open311","http://mobile311.sfgov.org/reports/9431063/photos"
"9431044","08/21/2018 09:46:00 AM","08/21/2018 12:29:37 PM","08/21/2018 12:29:37 PM","Closed","Case Resolved - DUPLICATE SERVICE REQUEST SEE HUB# 9431646","Recology_Litter","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","776 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.80198608529","-122.41229242657","POINT (-122.41229243 37.80198609)","Mobile/Open311","http://mobile311.sfgov.org/reports/9431044/photos"
"9430857","08/21/2018 09:24:00 AM","08/21/2018 12:24:00 PM","08/21/2018 12:24:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","Intersection of COLUMBUS AVE and VALLEJO ST","COLUMBUS AVE","3","North Beach","CENTRAL","37.79869842529","-122.40786743164","POINT (-122.40786743 37.79869843)","Phone",
"9430567","08/21/2018 08:41:00 AM","08/21/2018 10:39:00 AM","08/21/2018 10:39:00 AM","Closed","Case is a Duplicate","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","406 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.79878980457","-122.40791071562","POINT (-122.40791072 37.7987898)","Mobile/Open311",
"9430366","08/21/2018 08:12:46 AM","08/21/2018 03:39:57 PM","08/21/2018 03:39:57 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","462 GREEN ST, SAN FRANCISCO, CA, 94133","GREEN ST","3","North Beach","CENTRAL","37.79981028735","-122.40685272952","POINT (-122.40685273 37.79981029)","Mobile/Open311","http://mobile311.sfgov.org/reports/9430366/photos"
"9430359","08/21/2018 08:11:00 AM","08/21/2018 09:30:00 AM","08/21/2018 09:30:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","450 GREEN ST, SAN FRANCISCO, CA, 94133","GREEN ST","3","North Beach","CENTRAL","37.7999131069","-122.40665686739","POINT (-122.40665687 37.79991311)","Mobile/Open311","http://mobile311.sfgov.org/reports/9430359/photos"
"9430255","08/21/2018 07:54:00 AM","08/21/2018 09:28:00 AM","08/21/2018 09:28:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","408 COLUMBUS AVE, SAN FRANCISCO, CA, 94133","COLUMBUS AVE","3","North Beach","CENTRAL","37.79893477952","-122.40808702687","POINT (-122.40808703 37.79893478)","Mobile/Open311","http://mobile311.sfgov.org/reports/9430255/photos"
"9430203","08/21/2018 07:44:00 AM","08/21/2018 08:40:00 AM","08/21/2018 08:40:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","447 BROADWAY, SAN FRANCISCO, CA, 94133","BROADWAY","3","North Beach","CENTRAL","37.79798083943","-122.40472937375","POINT (-122.40472937 37.79798084)","Mobile/Open311","http://mobile311.sfgov.org/reports/9430203/photos"
"9429556","08/20/2018 09:05:41 PM","08/22/2018 01:34:00 AM","08/22/2018 01:34:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Liquids - Oil/Paint/Other","Intersection of KEARNY ST and BROADWAY","KEARNY ST","3","North Beach","CENTRAL","37.79807190576","-122.40552415796","POINT (-122.40552416 37.79807191)","Mobile/Open311","http://mobile311.sfgov.org/reports/9429556/photos"
"9429552","08/20/2018 09:04:00 PM","08/21/2018 04:04:00 AM","08/21/2018 04:04:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1111 KEARNY ST, SAN FRANCISCO, CA, 94133","KEARNY ST","3","North Beach","CENTRAL","37.79821587734","-122.40558728192","POINT (-122.40558728 37.79821588)","Mobile/Open311","http://mobile311.sfgov.org/reports/9429552/photos"
"9429375","08/20/2018 07:43:00 PM","08/21/2018 02:19:00 AM","08/21/2018 02:19:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Liquids - Oil/Paint/Other","1432 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.79888534546","-122.40880584717","POINT (-122.40880585 37.79888535)","Phone",
"9428949","08/20/2018 05:29:00 PM","08/21/2018 04:10:00 PM","08/21/2018 04:10:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of BARTOL ST and BROADWAY","BARTOL ST","3","North Beach","CENTRAL","37.7982673645","-122.40351867676","POINT (-122.40351868 37.79826736)","Phone",
"9428931","08/20/2018 05:26:00 PM","08/21/2018 05:18:53 PM","08/21/2018 05:18:53 PM","Closed","Case Resolved - Pickup completed","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","Intersection of BARTOL ST and BROADWAY","BARTOL ST","3","North Beach","CENTRAL","37.7982673645","-122.40351867676","POINT (-122.40351868 37.79826736)","Phone",
"9428825","08/20/2018 05:05:22 PM","08/21/2018 03:36:22 PM","08/21/2018 03:36:22 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","Intersection of CADELL PL and END (000 BLOCK OF)","CADELL PL","3","North Beach","CENTRAL","37.80102204011","-122.40808551592","POINT (-122.40808552 37.80102204)","Mobile/Open311","http://mobile311.sfgov.org/reports/9428825/photos"
"9428367","08/20/2018 03:41:00 PM","08/21/2018 07:19:00 PM","08/21/2018 07:19:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","547 GREEN ST, SAN FRANCISCO, CA, 94133","GREEN ST","3","North Beach","CENTRAL","37.799475","-122.408254","POINT (-122.408254 37.799475)","Mobile/Open311",
"9427934","08/20/2018 02:45:34 PM","08/20/2018 07:12:12 PM","08/20/2018 07:12:12 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Electronics","1304 STOCKTON ST, SAN FRANCISCO, CA, 94133","STOCKTON ST","3","North Beach","CENTRAL","37.79781881108","-122.40862651256","POINT (-122.40862651 37.79781881)","Mobile/Open311","http://mobile311.sfgov.org/reports/9427934/photos"
"9427824","08/20/2018 02:30:00 PM","08/21/2018 07:19:00 PM","08/21/2018 07:19:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1345 GRANT AVE, SAN FRANCISCO, CA, 94133","GRANT AVE","3","North Beach","CENTRAL","37.799468","-122.407468","POINT (-122.407468 37.799468)","Mobile/Open311",
"9427573","08/20/2018 01:51:44 PM","02/06/2019 09:30:36 PM","02/06/2019 09:30:36 PM","Closed","Case Resolved - Per process - cases are closed 10 days after assignment.","Clear Channel - Transit Queue","Street and Sidewalk Cleaning","Transit_shelter_platform","Transit_shelter_platform","7 KRAMER PL, SAN FRANCISCO, CA, 94133","KRAMER PL","3","North Beach","CENTRAL","37.8020837","-122.4082701","POINT (-122.4082701 37.8020837)","Web","http://mobile311.sfgov.org/reports/9427573/photos"
"9427049","08/20/2018 12:33:00 PM","08/20/2018 01:47:51 PM","08/20/2018 01:47:51 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","413 VALLEJO ST, SAN FRANCISCO, CA, 94133","VALLEJO ST","3","North Beach","CENTRAL","37.79901619847","-122.40467387021","POINT (-122.40467387 37.7990162)","Mobile/Open311","http://mobile311.sfgov.org/reports/9427049/photos"
"9426470","08/20/2018 11:11:11 AM","08/20/2018 12:56:00 PM","08/20/2018 12:56:00 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of KEARNY ST and BROADWAY","KEARNY ST","3","North Beach","CENTRAL","37.79806439563","-122.40554595914","POINT (-122.40554596 37.7980644)","Mobile/Open311","http://mobile311.sfgov.org/reports/9426470/photos"
